sale_price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Years Since Renovation,condition_of_the_house_Excellent,condition_of_the_house_Fair,condition_of_the_house_Good,condition_of_the_house_Okay,ever_renovated_Yes,waterfront_view_Yes,zipcode_group_zipcode_group_1,zipcode_group_zipcode_group_2,zipcode_group_zipcode_group_3,zipcode_group_zipcode_group_4,zipcode_group_zipcode_group_5,zipcode_group_zipcode_group_6,zipcode_group_zipcode_group_7,zipcode_group_zipcode_group_8,zipcode_group_zipcode_group_9
415000.0,2,1.75,1550.0,4257.0,1.0,3,7,830.0,720,65,47.5274,-122.384,1920.0,5100,39.370039370059054,5807.0,2017,11,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
365000.0,4,2.5,1904.0,8200.0,2.0,0,7,1904.0,0,19,47.3107,-122.001,1560.0,12426,43.634848458542855,10104.0,2016,1,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257000.0,4,1.5,1400.0,8500.0,2.0,0,7,1400.0,0,43,47.3314,-122.275,1580.0,7650,37.416573867739416,9900.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420000.0,3,2.5,2140.0,3821.0,2.0,0,8,2140.0,0,13,47.5541,-121.995,2860.0,3841,46.26013402488151,5961.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
338995.0,3,1.75,1320.0,9450.0,1.0,0,7,1320.0,0,75,47.4557,-122.348,1320.0,8315,36.3318042491699,10770.0,2017,9,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615000.0,3,1.75,2620.0,8280.0,1.0,0,7,1330.0,1290,70,47.7235,-122.359,1530.0,8160,51.18593556827891,10900.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
312500.0,4,0.5,2300.0,5570.0,2.0,0,8,2300.0,0,22,47.3285,-122.168,1820.0,6371,47.9583152331272,7870.0,2017,12,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
513000.0,4,2.5,2000.0,5684.0,2.0,0,8,2000.0,0,22,47.7443,-122.22,2210.0,7066,44.7213595499958,7684.0,2017,5,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
857500.0,4,2.75,2960.0,5040.0,2.0,3,9,2210.0,750,66,47.5747,-122.408,2270.0,5500,54.405882034941776,8000.0,2016,1,31,23,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1060000.0,3,2.75,2700.0,22343.0,1.5,1,10,2700.0,0,41,47.5706,-122.209,3390.0,15682,51.96152422706632,25043.0,2017,12,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
585000.0,3,1.75,1740.0,9500.0,1.0,3,8,1150.0,590,60,47.4919,-122.365,2110.0,9450,41.71330722922842,11240.0,2017,7,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
350500.0,2,2.5,1770.0,4950.0,1.0,0,7,1770.0,0,15,47.3497,-122.025,1770.0,4500,42.07136793592526,6720.0,2017,10,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
215000.0,3,2.0,1290.0,9312.0,1.0,0,7,1290.0,0,71,47.4811,-122.325,1650.0,7300,35.91656999213594,10602.0,2017,10,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440000.0,4,2.0,1450.0,8400.0,1.5,0,7,1450.0,0,56,47.7285,-122.24,1450.0,7440,38.07886552931954,9850.0,2017,6,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
270000.0,3,2.25,1420.0,7800.0,1.0,0,7,1130.0,290,33,47.3598,-122.157,1460.0,7800,37.68288736283355,9220.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,0.75,1330.0,7020.0,1.0,0,7,1330.0,0,94,47.5377,-122.376,1410.0,5802,36.46916505762094,8350.0,2017,10,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688500.0,3,1.75,1760.0,4125.0,1.5,3,7,1760.0,0,91,47.6748,-122.352,1760.0,4000,41.95235392680606,5885.0,2017,11,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
700000.0,3,1.75,2010.0,4905.0,1.0,0,7,1230.0,780,106,47.6105,-122.309,2210.0,1834,44.83302354291979,6915.0,2017,5,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
585000.0,5,2.0,2560.0,14467.0,1.0,0,8,1280.0,1280,58,47.5547,-122.178,2200.0,10267,50.59644256269407,17027.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
401000.0,2,1.5,1260.0,2625.0,2.0,0,7,1260.0,0,35,47.6747,-122.151,1260.0,2625,35.4964786985977,3885.0,2016,2,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
655000.0,4,2.25,2420.0,7725.0,1.0,0,8,1890.0,530,46,47.6287,-122.093,1740.0,7944,49.193495504995376,10145.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
317000.0,3,1.0,1010.0,5400.0,1.0,0,6,1010.0,0,59,47.5746,-122.293,960.0,5400,31.78049716414141,6410.0,2017,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
500000.0,4,2.5,1770.0,8155.0,1.5,0,6,1770.0,0,48,47.719,-122.173,1460.0,7360,42.07136793592526,9925.0,2016,5,31,23,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
314963.0,2,1.0,890.0,6350.0,1.0,0,6,890.0,0,75,47.6975,-122.357,1490.0,6350,29.8328677803526,7240.0,2017,10,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
715000.0,3,1.5,1670.0,5060.0,2.0,2,7,1670.0,0,93,47.5671,-122.379,1670.0,5118,40.8656334834051,6730.0,2017,10,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280000.0,3,2.25,1360.0,9600.0,2.0,0,7,1360.0,0,26,47.4687,-121.749,1200.0,10400,36.87817782917155,10960.0,2017,10,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
531000.0,3,2.5,2120.0,9736.0,2.0,0,9,2120.0,0,30,47.7374,-122.219,2490.0,8763,46.04345773288535,11856.0,2017,6,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
617000.0,3,2.5,1910.0,4488.0,2.0,0,8,1910.0,0,20,47.6176,-122.14,1530.0,3696,43.70354676682432,6398.0,2017,9,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
440000.0,4,1.0,1480.0,7560.0,1.5,0,7,1480.0,0,78,47.7079,-122.358,1480.0,7560,38.47076812334269,9040.0,2017,10,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140000.0,3,1.0,1090.0,10114.0,1.0,0,7,1090.0,0,63,47.2975,-122.223,1380.0,7800,33.015148038438355,11204.0,2017,7,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
661000.0,4,1.75,1670.0,13125.0,1.0,0,8,1670.0,0,45,47.6315,-122.101,2360.0,12500,40.8656334834051,14795.0,2016,2,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697000.0,4,1.75,1670.0,13125.0,1.0,0,8,1670.0,0,45,47.6315,-122.101,2360.0,12500,40.8656334834051,14795.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1129575.0,5,2.75,3650.0,13297.0,2.0,0,9,2750.0,900,49,47.5497,-122.228,2900.0,11568,60.41522986797286,16947.0,2017,6,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535000.0,4,2.0,1970.0,3515.0,1.0,0,8,1030.0,940,49,47.6873,-122.314,1650.0,4275,44.384682042344295,5485.0,2017,9,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404500.0,2,2.0,1320.0,3060.0,1.5,0,6,1320.0,0,108,47.5643,-122.284,1410.0,3264,36.3318042491699,4380.0,2016,3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
396500.0,3,1.0,1710.0,5110.0,1.0,0,7,1100.0,610,64,47.5256,-122.379,1310.0,5110,41.352146256270665,6820.0,2017,11,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
450000.0,3,2.25,1740.0,9488.0,1.0,0,8,1180.0,560,41,47.5339,-122.174,1880.0,8615,41.71330722922842,11228.0,2016,3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
605000.0,3,3.25,2200.0,2400.0,2.0,0,8,1740.0,460,30,47.6325,-122.371,2200.0,3600,46.9041575982343,4600.0,2016,1,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
699000.0,3,2.0,2010.0,4320.0,2.0,2,9,2010.0,0,19,47.5153,-122.256,1640.0,5225,44.83302354291979,6330.0,2017,9,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
805000.0,3,3.0,3910.0,19023.0,2.0,0,10,3910.0,0,33,47.6953,-121.914,1860.0,15001,62.52999280345393,22933.0,2017,6,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
156000.0,1,0.75,470.0,15000.0,1.0,0,4,470.0,0,71,47.6554,-121.908,1730.0,22500,21.6794833886788,15470.0,2016,2,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
595000.0,4,2.5,2330.0,7064.0,1.0,0,8,1780.0,550,34,47.6955,-122.097,1740.0,8075,48.27007354458868,9394.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
285000.0,3,1.75,1930.0,7200.0,1.5,0,6,1930.0,0,89,47.5263,-121.809,1350.0,9000,43.93176527297759,9130.0,2017,7,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
725000.0,4,2.5,3270.0,6055.0,2.0,0,9,3270.0,0,11,47.5374,-122.192,2740.0,7367,57.18391382198319,9325.0,2016,3,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
216300.0,3,2.5,1650.0,5000.0,2.0,0,8,1650.0,0,33,47.3206,-122.394,1720.0,5000,40.62019202317981,6650.0,2017,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,4,2.75,2220.0,8450.0,1.0,0,7,1260.0,960,35,47.4804,-122.157,1580.0,8450,47.11687595755899,10670.0,2017,10,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
597000.0,2,1.75,2470.0,4600.0,1.0,3,7,1140.0,1330,102,47.5599,-122.378,1790.0,5175,49.69909455915671,7070.0,2017,9,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
325000.0,3,1.0,1300.0,9300.0,1.0,0,7,1300.0,0,41,47.7562,-122.073,1300.0,10064,36.05551275463989,10600.0,2016,2,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
355000.0,5,2.75,2530.0,9375.0,1.0,0,7,1530.0,1000,52,47.3738,-122.214,2250.0,8200,50.29910535983717,11905.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338000.0,3,1.5,2400.0,8215.0,1.0,0,7,1200.0,1200,57,47.5001,-122.338,1460.0,8217,48.98979485566356,10615.0,2017,12,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
210000.0,4,2.25,1500.0,5393.0,2.0,0,7,1500.0,0,19,47.3378,-122.263,1700.0,5917,38.72983346207417,6893.0,2017,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423000.0,4,1.75,1700.0,9000.0,1.0,0,7,1700.0,0,51,47.7308,-122.18,1930.0,7818,41.23105625617661,10700.0,2017,8,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
249500.0,4,1.5,2120.0,8554.0,1.0,0,7,1170.0,950,41,47.2933,-122.195,1790.0,8554,46.04345773288535,10674.0,2016,2,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325000.0,4,2.5,2240.0,5105.0,2.0,0,8,2240.0,0,16,47.3922,-122.165,1920.0,5288,47.32863826479693,7345.0,2016,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257000.0,3,1.75,1540.0,8223.0,1.0,0,7,1070.0,470,31,47.3666,-122.089,1240.0,8113,39.242833740697165,9763.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550000.0,3,1.75,1890.0,100623.0,1.0,3,8,1890.0,0,40,47.6454,-121.978,2110.0,50529,43.47413023856832,102513.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
490000.0,3,1.0,1260.0,9638.0,2.0,0,7,1260.0,0,98,47.6773,-122.178,1760.0,7822,35.4964786985977,10898.0,2017,11,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
299000.0,2,1.5,1160.0,3838.0,2.0,0,7,1160.0,0,35,47.7255,-122.164,1410.0,3780,34.058772731852805,4998.0,2016,2,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
295000.0,2,1.0,1300.0,39639.0,1.0,0,6,1300.0,0,58,47.466,-122.452,1880.0,98881,36.05551275463989,40939.0,2017,11,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
630000.0,4,2.5,3220.0,14463.0,2.0,0,8,3220.0,0,40,47.6261,-122.047,2550.0,12109,56.74504383644443,17683.0,2017,10,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
320000.0,4,1.5,2020.0,8474.0,1.0,0,7,1010.0,1010,56,47.4579,-122.17,1720.0,8166,44.94441010848846,10494.0,2016,4,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1110000.0,4,2.5,2990.0,8640.0,1.0,0,8,2100.0,890,59,47.5932,-122.172,2270.0,8800,54.680892457969264,11630.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398000.0,4,1.0,1420.0,6458.0,1.0,0,7,1420.0,0,65,47.6988,-122.358,1670.0,6350,37.68288736283355,7878.0,2017,9,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
218000.0,3,1.0,1020.0,7874.0,1.0,0,7,1020.0,0,62,47.5175,-122.346,1290.0,7320,31.937438845342623,8894.0,2017,5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
590000.0,4,2.75,2400.0,104108.0,2.0,0,8,2400.0,0,30,47.4686,-121.989,2270.0,54450,48.98979485566356,106508.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1129575.0,5,3.0,3640.0,8239.0,2.0,3,10,2540.0,1100,36,47.5842,-122.111,3330.0,10643,60.33241251599343,11879.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
348500.0,2,2.25,1550.0,1824.0,2.0,0,8,1550.0,0,11,47.5396,-122.368,1460.0,1826,39.370039370059054,3374.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592500.0,2,2.0,1870.0,4751.0,1.0,0,8,1870.0,0,12,47.7082,-122.015,2170.0,5580,43.243496620879306,6621.0,2017,7,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
505000.0,3,2.5,2340.0,5957.0,2.0,0,8,2340.0,0,23,47.7347,-122.236,2340.0,6604,48.373546489791295,8297.0,2017,6,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1129575.0,5,4.25,3350.0,3600.0,2.0,0,10,2260.0,1090,4,47.6351,-122.364,1810.0,3600,57.87918451395112,6950.0,2017,10,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
502000.0,3,1.0,1710.0,5000.0,1.0,0,7,1140.0,570,97,47.5719,-122.385,1670.0,4000,41.352146256270665,6710.0,2017,7,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
257500.0,2,2.0,1180.0,9265.0,1.0,0,7,1180.0,0,78,47.7252,-122.297,460.0,18000,34.351128074635334,10445.0,2017,6,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
405000.0,3,1.5,1600.0,7500.0,1.0,0,7,1600.0,0,52,47.721,-122.182,1700.0,7500,40.0,9100.0,2017,7,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
427000.0,3,1.75,1300.0,5111.0,1.0,0,7,1300.0,0,59,47.7005,-122.314,1370.0,5111,36.05551275463989,6411.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
290000.0,3,1.5,1040.0,9997.0,1.0,0,7,1040.0,0,63,47.7583,-122.302,1040.0,8699,32.2490309931942,11037.0,2017,12,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
222000.0,3,1.0,1220.0,7695.0,1.0,0,7,1220.0,0,64,47.5191,-122.339,1210.0,7412,34.92849839314596,8915.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315000.0,3,2.5,2240.0,6097.0,2.0,0,8,2240.0,0,16,47.3503,-122.042,2240.0,5574,47.32863826479693,8337.0,2017,12,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
371000.0,3,1.5,1420.0,4500.0,1.0,0,7,1420.0,0,59,47.694,-122.332,1540.0,6375,37.68288736283355,5920.0,2017,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
279900.0,3,1.75,1580.0,6620.0,1.0,0,7,1580.0,0,30,47.2798,-122.303,1580.0,8137,39.74921382870358,8200.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3,1.5,2390.0,23522.0,1.0,0,7,1890.0,500,80,47.4754,-122.09,2430.0,23958,48.88762624632127,25912.0,2016,4,30,48,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
599000.0,4,2.25,2260.0,29930.0,2.0,0,8,1400.0,860,41,47.5689,-122.126,2770.0,29930,47.53945729601885,32190.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
267300.0,3,1.75,1890.0,93218.0,1.0,0,7,1890.0,0,54,47.2568,-122.07,1690.0,172062,43.47413023856832,95108.0,2017,7,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
585000.0,2,1.75,1830.0,7200.0,1.0,2,7,1070.0,760,69,47.5592,-122.273,1570.0,6000,42.77849927241488,9030.0,2017,12,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
350000.0,3,1.75,1000.0,8268.0,1.0,0,6,1000.0,0,49,47.7417,-122.172,1220.0,7800,31.622776601683796,9268.0,2016,4,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
506000.0,3,1.75,2180.0,7700.0,1.0,0,8,1480.0,700,57,47.7594,-122.361,2180.0,7604,46.69047011971501,9880.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
400000.0,6,2.0,2320.0,210830.0,2.0,0,8,2320.0,0,56,47.398,-122.081,2540.0,217800,48.16637831516918,213150.0,2017,11,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
151100.0,3,1.0,840.0,4495.0,1.0,0,6,840.0,0,97,47.496,-122.349,1260.0,7434,28.98275349237888,5335.0,2017,11,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
251000.0,3,1.0,840.0,4495.0,1.0,0,6,840.0,0,97,47.496,-122.349,1260.0,7434,28.98275349237888,5335.0,2016,4,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
555000.0,4,2.25,2350.0,8140.0,1.0,0,8,1430.0,920,41,47.5579,-122.129,2640.0,8700,48.47679857416329,10490.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
467500.0,3,1.75,2040.0,273556.0,1.0,0,7,2040.0,0,21,47.4361,-122.469,1790.0,273556,45.16635916254486,275596.0,2017,10,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
479000.0,4,2.5,2370.0,30378.0,2.0,0,8,2370.0,0,22,47.3389,-122.066,2870.0,34834,48.68264577855234,32748.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247000.0,5,2.0,1590.0,9350.0,1.0,0,7,1060.0,530,56,47.3398,-122.286,1460.0,8210,39.87480407475377,10940.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299500.0,3,1.0,1380.0,10875.0,1.0,0,7,1380.0,0,41,47.4653,-121.745,1040.0,10875,37.14835124201342,12255.0,2016,1,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
306888.0,4,1.5,1940.0,8970.0,1.5,0,7,1270.0,670,38,47.7297,-122.326,1960.0,8470,44.04543109109048,10910.0,2016,5,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
675000.0,4,2.5,3320.0,244807.0,2.0,0,9,3320.0,0,17,47.3637,-121.955,2530.0,217800,57.61944116355173,248127.0,2017,10,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
577000.0,2,1.0,1090.0,5265.0,1.5,0,7,1090.0,0,71,47.6638,-122.292,2080.0,4000,33.015148038438355,6355.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
219950.0,3,1.5,1650.0,9936.0,1.0,0,7,1090.0,560,51,47.3285,-122.328,1560.0,9890,40.62019202317981,11586.0,2017,5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,3,1.5,1110.0,5500.0,1.0,0,6,1110.0,0,78,47.6717,-122.184,1670.0,6600,33.31666249791537,6610.0,2017,7,31,20,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
650000.0,4,2.5,2110.0,6820.0,1.0,0,7,1530.0,580,76,47.6882,-122.306,1420.0,6431,45.93473631142341,8930.0,2017,11,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
975000.0,3,3.0,1850.0,5000.0,1.5,0,6,1850.0,0,118,47.6711,-122.386,1360.0,2500,43.01162633521314,6850.0,2016,4,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
229000.0,1,1.0,600.0,3720.0,1.0,0,6,600.0,0,98,47.5558,-122.363,1480.0,4800,24.49489742783178,4320.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,5,2.5,2760.0,4000.0,1.5,0,8,1730.0,1030,92,47.6074,-122.299,1680.0,4000,52.53570214625479,6760.0,2017,9,30,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
815000.0,4,1.75,2970.0,14880.0,1.0,4,9,1560.0,1410,56,47.5907,-122.086,3310.0,13388,54.49770637375485,17850.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
525000.0,3,1.75,2300.0,43560.0,1.0,0,7,1350.0,950,39,47.7716,-122.101,2320.0,57000,47.9583152331272,45860.0,2017,8,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
471000.0,3,2.5,2030.0,2805.0,2.0,0,8,1720.0,310,17,47.5305,-122.047,1670.0,2898,45.05552130427524,4835.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
450000.0,4,1.75,2160.0,4333.0,1.0,0,8,1260.0,900,76,47.6893,-122.388,1670.0,4426,46.475800154489,6493.0,2017,6,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
590000.0,3,2.0,1650.0,6150.0,2.0,0,7,1650.0,0,92,47.5713,-122.394,1280.0,6150,40.62019202317981,7800.0,2017,5,31,24,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
744000.0,4,2.5,3140.0,7260.0,2.0,0,8,2200.0,940,14,47.5664,-122.124,2860.0,8186,56.0357029044876,10400.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460000.0,4,2.25,2690.0,36114.0,2.0,0,9,2690.0,0,32,47.3106,-122.116,2570.0,35091,51.86520991955976,38804.0,2017,12,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
299000.0,5,2.5,1940.0,9389.0,1.0,0,7,1290.0,650,58,47.7438,-122.328,1810.0,9390,44.04543109109048,11329.0,2016,3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
231000.0,4,1.0,1220.0,5120.0,1.5,0,6,1220.0,0,78,47.205,-121.996,1540.0,7670,34.92849839314596,6340.0,2016,1,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195000.0,3,1.0,1300.0,9600.0,1.0,0,6,1300.0,0,43,47.3037,-122.107,1150.0,10222,36.05551275463989,10900.0,2017,8,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
305000.0,3,1.75,1660.0,11500.0,1.0,0,7,1130.0,530,39,47.4473,-121.774,1250.0,11000,40.74309757492672,13160.0,2016,4,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
895000.0,4,1.5,3390.0,6200.0,2.0,0,8,2530.0,860,102,47.58,-122.29,3080.0,6000,58.22370651203855,9590.0,2016,3,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1110000.0,4,1.5,2310.0,13300.0,1.0,0,7,1890.0,420,68,47.6232,-122.21,2840.0,12744,48.062459362791664,15610.0,2017,5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
339000.0,2,1.0,950.0,7954.0,1.0,0,7,950.0,0,77,47.557,-122.306,1180.0,6828,30.822070014844883,8904.0,2017,6,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
885000.0,4,3.75,2400.0,3520.0,1.0,0,7,1370.0,1030,94,47.6295,-122.346,2230.0,1419,48.98979485566356,5920.0,2016,4,30,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
375000.0,3,1.0,1780.0,5236.0,1.5,0,6,1050.0,730,74,47.5119,-122.386,1260.0,5320,42.190046219457976,7016.0,2017,11,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
367400.0,4,1.5,1280.0,7400.0,1.0,0,7,1280.0,0,60,47.6023,-122.123,1310.0,7400,35.77708763999664,8680.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
700000.0,4,2.0,1930.0,5398.0,1.0,0,7,1430.0,500,65,47.646,-122.363,1910.0,4902,43.93176527297759,7328.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
667000.0,5,2.25,2560.0,10360.0,1.0,0,8,1870.0,690,52,47.5819,-122.126,2070.0,7875,50.59644256269407,12920.0,2016,1,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
200000.0,2,1.0,920.0,5250.0,1.0,0,6,920.0,0,112,47.5177,-122.266,1210.0,5250,30.331501776206203,6170.0,2017,12,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
552775.0,3,2.5,1900.0,18414.0,2.0,0,8,1900.0,0,47,47.6326,-122.015,2900.0,39921,43.58898943540674,20314.0,2016,4,30,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
452000.0,3,2.0,2270.0,148975.0,1.0,0,6,1270.0,1000,118,47.5092,-122.195,2210.0,17388,47.64451699828639,151245.0,2017,7,31,37,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
418000.0,3,2.5,2080.0,16050.0,1.0,0,8,1360.0,720,40,47.4694,-122.069,1790.0,14550,45.60701700396552,18130.0,2017,11,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601500.0,3,1.75,1460.0,10128.0,1.0,0,8,1460.0,0,50,47.6709,-122.167,2240.0,10154,38.2099463490856,11588.0,2016,2,29,16,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
